feature,label,boundary
./dataset/Breakfast/features_average/P53_cam02_P53_juice.npy,./dataset/Breakfast/gt_arr/P53_cam02_P53_juice.npy,./dataset/Breakfast/gt_boundary_arr/P53_cam02_P53_juice.npy
./dataset/Breakfast/features_average/P53_cam02_P53_milk.npy,./dataset/Breakfast/gt_arr/P53_cam02_P53_milk.npy,./dataset/Breakfast/gt_boundary_arr/P53_cam02_P53_milk.npy
./dataset/Breakfast/features_average/P53_cam02_P53_pancake.npy,./dataset/Breakfast/gt_arr/P53_cam02_P53_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P53_cam02_P53_pancake.npy
./dataset/Breakfast/features_average/P53_cam02_P53_salat.npy,./dataset/Breakfast/gt_arr/P53_cam02_P53_salat.npy,./dataset/Breakfast/gt_boundary_arr/P53_cam02_P53_salat.npy
./dataset/Breakfast/features_average/P53_cam02_P53_sandwich.npy,./dataset/Breakfast/gt_arr/P53_cam02_P53_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P53_cam02_P53_sandwich.npy
./dataset/Breakfast/features_average/P53_cam02_P53_scrambledegg.npy,./dataset/Breakfast/gt_arr/P53_cam02_P53_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P53_cam02_P53_scrambledegg.npy
./dataset/Breakfast/features_average/P53_cam02_P53_tea.npy,./dataset/Breakfast/gt_arr/P53_cam02_P53_tea.npy,./dataset/Breakfast/gt_boundary_arr/P53_cam02_P53_tea.npy
./dataset/Breakfast/features_average/P53_stereo01_P53_cereals.npy,./dataset/Breakfast/gt_arr/P53_stereo01_P53_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P53_stereo01_P53_cereals.npy
./dataset/Breakfast/features_average/P53_stereo01_P53_coffee.npy,./dataset/Breakfast/gt_arr/P53_stereo01_P53_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P53_stereo01_P53_coffee.npy
./dataset/Breakfast/features_average/P53_stereo01_P53_juice.npy,./dataset/Breakfast/gt_arr/P53_stereo01_P53_juice.npy,./dataset/Breakfast/gt_boundary_arr/P53_stereo01_P53_juice.npy
./dataset/Breakfast/features_average/P53_stereo01_P53_milk.npy,./dataset/Breakfast/gt_arr/P53_stereo01_P53_milk.npy,./dataset/Breakfast/gt_boundary_arr/P53_stereo01_P53_milk.npy
./dataset/Breakfast/features_average/P53_stereo01_P53_salat.npy,./dataset/Breakfast/gt_arr/P53_stereo01_P53_salat.npy,./dataset/Breakfast/gt_boundary_arr/P53_stereo01_P53_salat.npy
./dataset/Breakfast/features_average/P53_stereo01_P53_sandwich.npy,./dataset/Breakfast/gt_arr/P53_stereo01_P53_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P53_stereo01_P53_sandwich.npy
./dataset/Breakfast/features_average/P53_stereo01_P53_scrambledegg.npy,./dataset/Breakfast/gt_arr/P53_stereo01_P53_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P53_stereo01_P53_scrambledegg.npy
./dataset/Breakfast/features_average/P53_stereo01_P53_tea.npy,./dataset/Breakfast/gt_arr/P53_stereo01_P53_tea.npy,./dataset/Breakfast/gt_boundary_arr/P53_stereo01_P53_tea.npy
./dataset/Breakfast/features_average/P53_webcam01_P53_cereals.npy,./dataset/Breakfast/gt_arr/P53_webcam01_P53_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam01_P53_cereals.npy
./dataset/Breakfast/features_average/P53_webcam01_P53_coffee.npy,./dataset/Breakfast/gt_arr/P53_webcam01_P53_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam01_P53_coffee.npy
./dataset/Breakfast/features_average/P53_webcam01_P53_friedegg.npy,./dataset/Breakfast/gt_arr/P53_webcam01_P53_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam01_P53_friedegg.npy
./dataset/Breakfast/features_average/P53_webcam01_P53_milk.npy,./dataset/Breakfast/gt_arr/P53_webcam01_P53_milk.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam01_P53_milk.npy
./dataset/Breakfast/features_average/P53_webcam01_P53_pancake.npy,./dataset/Breakfast/gt_arr/P53_webcam01_P53_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam01_P53_pancake.npy
./dataset/Breakfast/features_average/P53_webcam01_P53_salat.npy,./dataset/Breakfast/gt_arr/P53_webcam01_P53_salat.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam01_P53_salat.npy
./dataset/Breakfast/features_average/P53_webcam01_P53_sandwich.npy,./dataset/Breakfast/gt_arr/P53_webcam01_P53_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam01_P53_sandwich.npy
./dataset/Breakfast/features_average/P53_webcam01_P53_scrambledegg.npy,./dataset/Breakfast/gt_arr/P53_webcam01_P53_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam01_P53_scrambledegg.npy
./dataset/Breakfast/features_average/P53_webcam01_P53_tea.npy,./dataset/Breakfast/gt_arr/P53_webcam01_P53_tea.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam01_P53_tea.npy
./dataset/Breakfast/features_average/P53_webcam02_P53_cereals.npy,./dataset/Breakfast/gt_arr/P53_webcam02_P53_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam02_P53_cereals.npy
./dataset/Breakfast/features_average/P53_webcam02_P53_coffee.npy,./dataset/Breakfast/gt_arr/P53_webcam02_P53_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam02_P53_coffee.npy
./dataset/Breakfast/features_average/P53_webcam02_P53_friedegg.npy,./dataset/Breakfast/gt_arr/P53_webcam02_P53_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam02_P53_friedegg.npy
./dataset/Breakfast/features_average/P53_webcam02_P53_milk.npy,./dataset/Breakfast/gt_arr/P53_webcam02_P53_milk.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam02_P53_milk.npy
./dataset/Breakfast/features_average/P53_webcam02_P53_pancake.npy,./dataset/Breakfast/gt_arr/P53_webcam02_P53_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam02_P53_pancake.npy
./dataset/Breakfast/features_average/P53_webcam02_P53_salat.npy,./dataset/Breakfast/gt_arr/P53_webcam02_P53_salat.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam02_P53_salat.npy
./dataset/Breakfast/features_average/P53_webcam02_P53_sandwich.npy,./dataset/Breakfast/gt_arr/P53_webcam02_P53_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam02_P53_sandwich.npy
./dataset/Breakfast/features_average/P53_webcam02_P53_scrambledegg.npy,./dataset/Breakfast/gt_arr/P53_webcam02_P53_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam02_P53_scrambledegg.npy
./dataset/Breakfast/features_average/P53_webcam02_P53_tea.npy,./dataset/Breakfast/gt_arr/P53_webcam02_P53_tea.npy,./dataset/Breakfast/gt_boundary_arr/P53_webcam02_P53_tea.npy
./dataset/Breakfast/features_average/P54_cam01_P54_cereals.npy,./dataset/Breakfast/gt_arr/P54_cam01_P54_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam01_P54_cereals.npy
./dataset/Breakfast/features_average/P54_cam01_P54_friedegg.npy,./dataset/Breakfast/gt_arr/P54_cam01_P54_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam01_P54_friedegg.npy
./dataset/Breakfast/features_average/P54_cam01_P54_juice.npy,./dataset/Breakfast/gt_arr/P54_cam01_P54_juice.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam01_P54_juice.npy
./dataset/Breakfast/features_average/P54_cam01_P54_salat.npy,./dataset/Breakfast/gt_arr/P54_cam01_P54_salat.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam01_P54_salat.npy
./dataset/Breakfast/features_average/P54_cam01_P54_sandwich.npy,./dataset/Breakfast/gt_arr/P54_cam01_P54_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam01_P54_sandwich.npy
./dataset/Breakfast/features_average/P54_cam01_P54_scrambledegg.npy,./dataset/Breakfast/gt_arr/P54_cam01_P54_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam01_P54_scrambledegg.npy
./dataset/Breakfast/features_average/P54_cam02_P54_cereals.npy,./dataset/Breakfast/gt_arr/P54_cam02_P54_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam02_P54_cereals.npy
./dataset/Breakfast/features_average/P54_cam02_P54_coffee.npy,./dataset/Breakfast/gt_arr/P54_cam02_P54_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam02_P54_coffee.npy
./dataset/Breakfast/features_average/P54_cam02_P54_friedegg.npy,./dataset/Breakfast/gt_arr/P54_cam02_P54_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam02_P54_friedegg.npy
./dataset/Breakfast/features_average/P54_cam02_P54_juice.npy,./dataset/Breakfast/gt_arr/P54_cam02_P54_juice.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam02_P54_juice.npy
./dataset/Breakfast/features_average/P54_cam02_P54_milk.npy,./dataset/Breakfast/gt_arr/P54_cam02_P54_milk.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam02_P54_milk.npy
./dataset/Breakfast/features_average/P54_cam02_P54_pancake.npy,./dataset/Breakfast/gt_arr/P54_cam02_P54_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam02_P54_pancake.npy
./dataset/Breakfast/features_average/P54_cam02_P54_scrambledegg.npy,./dataset/Breakfast/gt_arr/P54_cam02_P54_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam02_P54_scrambledegg.npy
./dataset/Breakfast/features_average/P54_cam02_P54_tea.npy,./dataset/Breakfast/gt_arr/P54_cam02_P54_tea.npy,./dataset/Breakfast/gt_boundary_arr/P54_cam02_P54_tea.npy
./dataset/Breakfast/features_average/P54_stereo01_P54_cereals.npy,./dataset/Breakfast/gt_arr/P54_stereo01_P54_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P54_stereo01_P54_cereals.npy
./dataset/Breakfast/features_average/P54_stereo01_P54_coffee.npy,./dataset/Breakfast/gt_arr/P54_stereo01_P54_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P54_stereo01_P54_coffee.npy
./dataset/Breakfast/features_average/P54_stereo01_P54_friedegg.npy,./dataset/Breakfast/gt_arr/P54_stereo01_P54_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_stereo01_P54_friedegg.npy
./dataset/Breakfast/features_average/P54_stereo01_P54_juice.npy,./dataset/Breakfast/gt_arr/P54_stereo01_P54_juice.npy,./dataset/Breakfast/gt_boundary_arr/P54_stereo01_P54_juice.npy
./dataset/Breakfast/features_average/P54_stereo01_P54_milk.npy,./dataset/Breakfast/gt_arr/P54_stereo01_P54_milk.npy,./dataset/Breakfast/gt_boundary_arr/P54_stereo01_P54_milk.npy
./dataset/Breakfast/features_average/P54_stereo01_P54_pancake.npy,./dataset/Breakfast/gt_arr/P54_stereo01_P54_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P54_stereo01_P54_pancake.npy
./dataset/Breakfast/features_average/P54_stereo01_P54_salat.npy,./dataset/Breakfast/gt_arr/P54_stereo01_P54_salat.npy,./dataset/Breakfast/gt_boundary_arr/P54_stereo01_P54_salat.npy
./dataset/Breakfast/features_average/P54_stereo01_P54_scrambledegg.npy,./dataset/Breakfast/gt_arr/P54_stereo01_P54_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_stereo01_P54_scrambledegg.npy
./dataset/Breakfast/features_average/P54_stereo01_P54_tea.npy,./dataset/Breakfast/gt_arr/P54_stereo01_P54_tea.npy,./dataset/Breakfast/gt_boundary_arr/P54_stereo01_P54_tea.npy
./dataset/Breakfast/features_average/P54_webcam01_P54_cereals.npy,./dataset/Breakfast/gt_arr/P54_webcam01_P54_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam01_P54_cereals.npy
./dataset/Breakfast/features_average/P54_webcam01_P54_coffee.npy,./dataset/Breakfast/gt_arr/P54_webcam01_P54_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam01_P54_coffee.npy
./dataset/Breakfast/features_average/P54_webcam01_P54_friedegg.npy,./dataset/Breakfast/gt_arr/P54_webcam01_P54_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam01_P54_friedegg.npy
./dataset/Breakfast/features_average/P54_webcam01_P54_juice.npy,./dataset/Breakfast/gt_arr/P54_webcam01_P54_juice.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam01_P54_juice.npy
./dataset/Breakfast/features_average/P54_webcam01_P54_milk.npy,./dataset/Breakfast/gt_arr/P54_webcam01_P54_milk.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam01_P54_milk.npy
./dataset/Breakfast/features_average/P54_webcam01_P54_pancake.npy,./dataset/Breakfast/gt_arr/P54_webcam01_P54_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam01_P54_pancake.npy
./dataset/Breakfast/features_average/P54_webcam01_P54_scrambledegg.npy,./dataset/Breakfast/gt_arr/P54_webcam01_P54_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam01_P54_scrambledegg.npy
./dataset/Breakfast/features_average/P54_webcam02_P54_cereals.npy,./dataset/Breakfast/gt_arr/P54_webcam02_P54_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam02_P54_cereals.npy
./dataset/Breakfast/features_average/P54_webcam02_P54_coffee.npy,./dataset/Breakfast/gt_arr/P54_webcam02_P54_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam02_P54_coffee.npy
./dataset/Breakfast/features_average/P54_webcam02_P54_friedegg.npy,./dataset/Breakfast/gt_arr/P54_webcam02_P54_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam02_P54_friedegg.npy
./dataset/Breakfast/features_average/P54_webcam02_P54_juice.npy,./dataset/Breakfast/gt_arr/P54_webcam02_P54_juice.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam02_P54_juice.npy
./dataset/Breakfast/features_average/P54_webcam02_P54_milk.npy,./dataset/Breakfast/gt_arr/P54_webcam02_P54_milk.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam02_P54_milk.npy
./dataset/Breakfast/features_average/P54_webcam02_P54_pancake.npy,./dataset/Breakfast/gt_arr/P54_webcam02_P54_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam02_P54_pancake.npy
./dataset/Breakfast/features_average/P54_webcam02_P54_salat.npy,./dataset/Breakfast/gt_arr/P54_webcam02_P54_salat.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam02_P54_salat.npy
./dataset/Breakfast/features_average/P54_webcam02_P54_sandwich.npy,./dataset/Breakfast/gt_arr/P54_webcam02_P54_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam02_P54_sandwich.npy
./dataset/Breakfast/features_average/P54_webcam02_P54_scrambledegg.npy,./dataset/Breakfast/gt_arr/P54_webcam02_P54_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P54_webcam02_P54_scrambledegg.npy
./dataset/Breakfast/features_average/P16_stereo01_P16_coffee.npy,./dataset/Breakfast/gt_arr/P16_stereo01_P16_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P16_stereo01_P16_coffee.npy
./dataset/Breakfast/features_average/P16_webcam01_P16_friedegg.npy,./dataset/Breakfast/gt_arr/P16_webcam01_P16_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P16_webcam01_P16_friedegg.npy
./dataset/Breakfast/features_average/P16_webcam02_P16_friedegg.npy,./dataset/Breakfast/gt_arr/P16_webcam02_P16_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P16_webcam02_P16_friedegg.npy
./dataset/Breakfast/features_average/P17_cam01_P17_friedegg.npy,./dataset/Breakfast/gt_arr/P17_cam01_P17_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P17_cam01_P17_friedegg.npy
./dataset/Breakfast/features_average/P17_stereo01_P17_juice.npy,./dataset/Breakfast/gt_arr/P17_stereo01_P17_juice.npy,./dataset/Breakfast/gt_boundary_arr/P17_stereo01_P17_juice.npy
./dataset/Breakfast/features_average/P17_webcam01_P17_salat.npy,./dataset/Breakfast/gt_arr/P17_webcam01_P17_salat.npy,./dataset/Breakfast/gt_boundary_arr/P17_webcam01_P17_salat.npy
./dataset/Breakfast/features_average/P17_webcam02_P17_scrambledegg.npy,./dataset/Breakfast/gt_arr/P17_webcam02_P17_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P17_webcam02_P17_scrambledegg.npy
./dataset/Breakfast/features_average/P18_cam01_P18_tea.npy,./dataset/Breakfast/gt_arr/P18_cam01_P18_tea.npy,./dataset/Breakfast/gt_boundary_arr/P18_cam01_P18_tea.npy
./dataset/Breakfast/features_average/P18_webcam01_P18_pancake.npy,./dataset/Breakfast/gt_arr/P18_webcam01_P18_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P18_webcam01_P18_pancake.npy
./dataset/Breakfast/features_average/P18_webcam02_P18_pancake.npy,./dataset/Breakfast/gt_arr/P18_webcam02_P18_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P18_webcam02_P18_pancake.npy
./dataset/Breakfast/features_average/P19_cam01_P19_pancake.npy,./dataset/Breakfast/gt_arr/P19_cam01_P19_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P19_cam01_P19_pancake.npy
./dataset/Breakfast/features_average/P19_webcam01_P19_friedegg.npy,./dataset/Breakfast/gt_arr/P19_webcam01_P19_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P19_webcam01_P19_friedegg.npy
./dataset/Breakfast/features_average/P19_webcam02_P19_juice.npy,./dataset/Breakfast/gt_arr/P19_webcam02_P19_juice.npy,./dataset/Breakfast/gt_boundary_arr/P19_webcam02_P19_juice.npy
./dataset/Breakfast/features_average/P20_cam01_P20_juice.npy,./dataset/Breakfast/gt_arr/P20_cam01_P20_juice.npy,./dataset/Breakfast/gt_boundary_arr/P20_cam01_P20_juice.npy
./dataset/Breakfast/features_average/P20_stereo01_P20_cereals.npy,./dataset/Breakfast/gt_arr/P20_stereo01_P20_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P20_stereo01_P20_cereals.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_juice.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_juice.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_juice.npy
./dataset/Breakfast/features_average/P20_webcam02_P20_milk.npy,./dataset/Breakfast/gt_arr/P20_webcam02_P20_milk.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam02_P20_milk.npy
./dataset/Breakfast/features_average/P21_cam01_P21_milk.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_milk.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_milk.npy
./dataset/Breakfast/features_average/P21_cam02_P21_tea.npy,./dataset/Breakfast/gt_arr/P21_cam02_P21_tea.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam02_P21_tea.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_milk.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_milk.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_milk.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_milk.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_milk.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_milk.npy
./dataset/Breakfast/features_average/P22_cam01_P22_milk.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_milk.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_milk.npy
./dataset/Breakfast/features_average/P22_cam02_P22_milk.npy,./dataset/Breakfast/gt_arr/P22_cam02_P22_milk.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam02_P22_milk.npy
./dataset/Breakfast/features_average/P22_webcam01_P22_juice.npy,./dataset/Breakfast/gt_arr/P22_webcam01_P22_juice.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam01_P22_juice.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_juice.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_juice.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_juice.npy
./dataset/Breakfast/features_average/P23_cam01_P23_milk.npy,./dataset/Breakfast/gt_arr/P23_cam01_P23_milk.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam01_P23_milk.npy
./dataset/Breakfast/features_average/P23_cam02_P23_pancake.npy,./dataset/Breakfast/gt_arr/P23_cam02_P23_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam02_P23_pancake.npy
./dataset/Breakfast/features_average/P23_stereo01_P23_tea.npy,./dataset/Breakfast/gt_arr/P23_stereo01_P23_tea.npy,./dataset/Breakfast/gt_boundary_arr/P23_stereo01_P23_tea.npy
./dataset/Breakfast/features_average/P23_webcam01_P23_tea.npy,./dataset/Breakfast/gt_arr/P23_webcam01_P23_tea.npy,./dataset/Breakfast/gt_boundary_arr/P23_webcam01_P23_tea.npy
./dataset/Breakfast/features_average/P23_webcam02_P23_tea.npy,./dataset/Breakfast/gt_arr/P23_webcam02_P23_tea.npy,./dataset/Breakfast/gt_boundary_arr/P23_webcam02_P23_tea.npy
./dataset/Breakfast/features_average/P24_cam01_P24_tea.npy,./dataset/Breakfast/gt_arr/P24_cam01_P24_tea.npy,./dataset/Breakfast/gt_boundary_arr/P24_cam01_P24_tea.npy
./dataset/Breakfast/features_average/P24_stereo01_P24_friedegg.npy,./dataset/Breakfast/gt_arr/P24_stereo01_P24_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P24_stereo01_P24_friedegg.npy
./dataset/Breakfast/features_average/P24_webcam01_P24_sandwich.npy,./dataset/Breakfast/gt_arr/P24_webcam01_P24_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P24_webcam01_P24_sandwich.npy
./dataset/Breakfast/features_average/P24_webcam02_P24_sandwich.npy,./dataset/Breakfast/gt_arr/P24_webcam02_P24_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P24_webcam02_P24_sandwich.npy
./dataset/Breakfast/features_average/P25_cam01_P25_scrambledegg.npy,./dataset/Breakfast/gt_arr/P25_cam01_P25_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P25_cam01_P25_scrambledegg.npy
./dataset/Breakfast/features_average/P25_cam02_P25_scrambledegg.npy,./dataset/Breakfast/gt_arr/P25_cam02_P25_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P25_cam02_P25_scrambledegg.npy
./dataset/Breakfast/features_average/P25_webcam02_P25_milk.npy,./dataset/Breakfast/gt_arr/P25_webcam02_P25_milk.npy,./dataset/Breakfast/gt_boundary_arr/P25_webcam02_P25_milk.npy
./dataset/Breakfast/features_average/P26_cam01_P26_pancake.npy,./dataset/Breakfast/gt_arr/P26_cam01_P26_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P26_cam01_P26_pancake.npy
./dataset/Breakfast/features_average/P26_cam02_P26_salat.npy,./dataset/Breakfast/gt_arr/P26_cam02_P26_salat.npy,./dataset/Breakfast/gt_boundary_arr/P26_cam02_P26_salat.npy
./dataset/Breakfast/features_average/P26_webcam02_P26_juice.npy,./dataset/Breakfast/gt_arr/P26_webcam02_P26_juice.npy,./dataset/Breakfast/gt_boundary_arr/P26_webcam02_P26_juice.npy
./dataset/Breakfast/features_average/P27_cam01_P27_juice.npy,./dataset/Breakfast/gt_arr/P27_cam01_P27_juice.npy,./dataset/Breakfast/gt_boundary_arr/P27_cam01_P27_juice.npy
./dataset/Breakfast/features_average/P27_cam02_P27_juice.npy,./dataset/Breakfast/gt_arr/P27_cam02_P27_juice.npy,./dataset/Breakfast/gt_boundary_arr/P27_cam02_P27_juice.npy
./dataset/Breakfast/features_average/P27_stereo01_P27_pancake.npy,./dataset/Breakfast/gt_arr/P27_stereo01_P27_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P27_stereo01_P27_pancake.npy
./dataset/Breakfast/features_average/P27_webcam02_P27_scrambledegg.npy,./dataset/Breakfast/gt_arr/P27_webcam02_P27_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P27_webcam02_P27_scrambledegg.npy
./dataset/Breakfast/features_average/P28_stereo01_P28_cereals.npy,./dataset/Breakfast/gt_arr/P28_stereo01_P28_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P28_stereo01_P28_cereals.npy
./dataset/Breakfast/features_average/P29_cam01_P29_scrambledegg.npy,./dataset/Breakfast/gt_arr/P29_cam01_P29_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P29_cam01_P29_scrambledegg.npy
./dataset/Breakfast/features_average/P29_cam02_P29_scrambledegg.npy,./dataset/Breakfast/gt_arr/P29_cam02_P29_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P29_cam02_P29_scrambledegg.npy
./dataset/Breakfast/features_average/P30_cam01_P30_pancake.npy,./dataset/Breakfast/gt_arr/P30_cam01_P30_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P30_cam01_P30_pancake.npy
./dataset/Breakfast/features_average/P30_cam02_P30_salat.npy,./dataset/Breakfast/gt_arr/P30_cam02_P30_salat.npy,./dataset/Breakfast/gt_boundary_arr/P30_cam02_P30_salat.npy
./dataset/Breakfast/features_average/P31_cam01_P31_cereals.npy,./dataset/Breakfast/gt_arr/P31_cam01_P31_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P31_cam01_P31_cereals.npy
./dataset/Breakfast/features_average/P31_cam02_P31_cereals.npy,./dataset/Breakfast/gt_arr/P31_cam02_P31_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P31_cam02_P31_cereals.npy
./dataset/Breakfast/features_average/P31_stereo01_P31_coffee.npy,./dataset/Breakfast/gt_arr/P31_stereo01_P31_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P31_stereo01_P31_coffee.npy
./dataset/Breakfast/features_average/P32_cam01_P32_sandwich.npy,./dataset/Breakfast/gt_arr/P32_cam01_P32_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P32_cam01_P32_sandwich.npy
./dataset/Breakfast/features_average/P32_cam02_P32_sandwich.npy,./dataset/Breakfast/gt_arr/P32_cam02_P32_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P32_cam02_P32_sandwich.npy
./dataset/Breakfast/features_average/P33_cam01_P33_friedegg.npy,./dataset/Breakfast/gt_arr/P33_cam01_P33_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P33_cam01_P33_friedegg.npy
./dataset/Breakfast/features_average/P33_cam02_P33_friedegg.npy,./dataset/Breakfast/gt_arr/P33_cam02_P33_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P33_cam02_P33_friedegg.npy
./dataset/Breakfast/features_average/P33_stereo01_P33_sandwich.npy,./dataset/Breakfast/gt_arr/P33_stereo01_P33_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P33_stereo01_P33_sandwich.npy
./dataset/Breakfast/features_average/P34_cam02_P34_friedegg.npy,./dataset/Breakfast/gt_arr/P34_cam02_P34_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P34_cam02_P34_friedegg.npy
./dataset/Breakfast/features_average/P34_webcam02_P34_coffee.npy,./dataset/Breakfast/gt_arr/P34_webcam02_P34_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P34_webcam02_P34_coffee.npy
